time;cloudCover;dewPoint;humidity;pressure;temp;visibility;windBearing;windSpeed;;;
1527157500;0.44;46.04;0.32;1011.67;78.81;6.22;214;5.43;;;
1527157800;0.44;45.6;0.31;1011.63;78.81;6.22;212;5.62;;;
1527158100;0.44;45.14;0.3;1011.58;78.81;6.22;209;5.82;;;
1527158400;0.44;44.68;0.3;1011.54;78.81;6.22;207;6.03;;;
1527158700;0.44;44.22;0.29;1011.5;78.81;6.22;205;6.24;;;
1527159000;0.44;43.74;0.29;1011.45;78.81;6.22;203;6.47;;;
1527159300;0.44;43.26;0.28;1011.41;78.81;6.22;201;6.7;;;
1527159600;0.44;42.77;0.28;1011.37;78.81;6.22;200;6.93;;;
1527159900;0.44;42.93;0.28;1011.33;78.81;6.22;198;6.29;;;
1527160200;0.44;43.08;0.28;1011.29;78.81;6.22;196;5.65;;;
1527160500;0.44;43.23;0.28;1011.26;78.81;6.22;193;5.01;;;
1527160800;0.44;43.38;0.28;1011.22;78.81;6.22;189;4.4;;;
1527161100;0.44;43.53;0.29;1011.19;78.81;6.22;185;3.8;;;
1527161400;0.44;43.68;0.29;1011.15;78.81;6.22;179;3.24;;;
1527161700;0.44;43.83;0.29;1011.12;78.81;6.22;170;2.73;;;
1527162000;0.44;43.98;0.29;1011.08;78.81;6.22;158;2.31;;;
1527162300;0.44;44.13;0.29;1011.04;78.81;6.22;142;2.03;;;
1527162600;0.44;44.27;0.29;1011.01;78.81;6.22;122;1.96;;;
1527162900;0.44;44.42;0.3;1010.97;78.81;6.22;104;2.11;;;
1527163200;0.44;44.56;0.3;1010.94;78.81;6.22;89;2.45;;;
1527163500;0.46;45.4;0.32;1010.92;77.91;6.22;74;3.4;;;
1527163800;0.49;46.15;0.34;1010.89;77.01;6.22;66;4.46;;;
1527164100;0.52;46.81;0.35;1010.87;76.11;6.22;62;5.57;;;
1527164400;0.54;47.4;0.37;1010.85;75.21;6.22;58;6.71;;;
1527164700;0.57;47.91;0.39;1010.83;74.31;6.22;56;7.87;;;
1527165000;0.59;48.37;0.41;1010.81;73.41;6.22;54;9.03;;;
1527165300;0.62;48.76;0.43;1010.79;72.51;6.22;53;10.2;;;
1527165600;0.65;49.1;0.45;1010.76;71.61;6.22;52;11.38;;;
1527165900;0.67;49.38;0.47;1010.74;70.7;6.22;51;12.55;;;
1527166200;0.7;49.62;0.49;1010.72;69.8;6.22;51;13.73;;;
1527166500;0.72;49.82;0.51;1010.7;68.9;6.22;50;14.91;;;
1527166800;0.75;49.98;0.53;1010.68;68;6.22;50;16.1;;;
1527167100;0.75;49.98;0.52;1010.67;68.55;6.22;52;15.36;;;
1527167400;0.75;49.98;0.51;1010.67;69.11;6.22;54;14.64;;;
1527167700;0.75;49.96;0.5;1010.66;69.66;6.22;56;13.95;;;
1527168000;0.75;49.94;0.49;1010.66;70.21;6.22;59;13.29;;;
1527168300;0.75;49.9;0.48;1010.65;70.76;6.22;62;12.66;;;
1527168600;0.75;49.85;0.47;1010.65;71.32;6.22;66;12.07;;;
1527168900;0.75;49.78;0.46;1010.64;71.87;6.22;69;11.53;;;
1527169200;0.75;49.7;0.45;1010.64;72.42;6.22;73;11.04;;;
1527169500;0.75;49.61;0.44;1010.64;72.97;6.22;78;10.61;;;
1527169800;0.75;49.51;0.43;1010.63;73.53;6.22;82;10.25;;;
1527170100;0.75;49.39;0.42;1010.63;74.08;6.22;88;9.96;;;
1527170400;0.75;49.25;0.41;1010.62;74.63;6.22;93;9.76;;;
1527170700;0.74;49.85;0.43;1010.63;73.97;6.22;93;8.25;;;
1527171000;0.72;50.41;0.45;1010.65;73.31;6.22;93;6.74;;;
1527171300;0.71;50.91;0.46;1010.66;72.65;6.22;92;5.24;;;
1527171600;0.69;51.37;0.48;1010.67;71.99;6.22;92;3.73;;;
1527171900;0.68;51.79;0.5;1010.68;71.33;6.22;91;2.22;;;
1527172200;0.66;52.17;0.52;1010.69;70.67;6.22;86;0.72;;;
1527172500;0.65;52.52;0.54;1010.71;70.01;6.22;280;0.8;;;
1527172800;0.63;52.83;0.56;1010.72;69.35;6.22;276;2.31;;;
1527173100;0.62;53.11;0.58;1010.73;68.69;6.22;275;3.81;;;
1527173400;0.61;53.36;0.59;1010.74;68.03;6.22;274;5.32;;;
1527173700;0.59;53.59;0.61;1010.75;67.37;6.22;274;6.83;;;
1527174000;0.58;53.78;0.63;1010.77;66.71;6.22;274;8.34;;;
1527174300;0.59;53.65;0.64;1010.79;66.23;6.22;276;7.43;;;
1527174600;0.61;53.52;0.65;1010.81;65.75;6.22;278;6.52;;;
1527174900;0.62;53.38;0.65;1010.84;65.27;6.22;281;5.63;;;
1527175200;0.63;53.24;0.66;1010.86;64.79;6.22;285;4.76;;;
1527175500;0.65;53.09;0.67;1010.89;64.32;6.22;290;3.91;;;
1527175800;0.66;52.94;0.68;1010.91;63.84;6.22;299;3.13;;;
1527176100;0.68;52.79;0.68;1010.94;63.36;6.22;312;2.46;;;
1527176400;0.69;52.63;0.69;1010.96;62.88;6.22;334;2.01;;;
1527176700;0.71;52.47;0.7;1010.98;62.4;6.22;1;1.95;;;
1527177000;0.72;52.3;0.71;1011.01;61.92;6.22;25;2.32;;;
1527177300;0.74;52.13;0.71;1011.03;61.44;6.22;40;2.95;;;
1527177600;0.75;51.95;0.72;1011.06;60.96;6.22;50;3.71;;;
1527177900;0.75;51.94;0.73;1011.09;60.8;6.22;53;5.3;;;
1527178200;0.75;51.93;0.73;1011.12;60.63;6.22;55;6.9;;;
1527178500;0.75;51.92;0.73;1011.15;60.47;6.22;57;8.51;;;
1527178800;0.75;51.91;0.74;1011.18;60.31;6.22;57;10.12;;;
1527179100;0.75;51.9;0.74;1011.21;60.14;6.22;58;11.74;;;
1527179400;0.75;51.89;0.75;1011.24;59.98;6.22;59;13.35;;;
1527179700;0.75;51.87;0.75;1011.27;59.82;6.22;59;14.96;;;
1527180000;0.75;51.86;0.75;1011.3;59.65;6.22;59;16.58;;;
1527180300;0.75;51.84;0.76;1011.33;59.49;6.22;59;18.19;;;
1527180600;0.75;51.82;0.76;1011.36;59.32;6.22;60;19.81;;;
1527180900;0.75;51.81;0.77;1011.39;59.16;6.22;60;21.42;;;
1527181200;0.75;51.79;0.77;1011.42;59;6.22;60;23.04;;;
1527181500;0.75;51.79;0.77;1011.44;58.85;6.22;59;20.81;;;
1527181800;0.75;51.8;0.78;1011.47;58.7;6.22;58;18.58;;;
1527182100;0.75;51.8;0.78;1011.5;58.55;6.22;56;16.37;;;
1527182400;0.75;51.8;0.79;1011.53;58.4;6.22;54;14.18;;;
1527182700;0.75;51.8;0.79;1011.56;58.25;6.22;51;12.01;;;
1527183000;0.75;51.8;0.8;1011.59;58.1;6.22;47;9.88;;;
1527183300;0.75;51.8;0.8;1011.61;57.95;6.22;41;7.83;;;
1527183600;0.75;51.8;0.8;1011.64;57.8;6.22;30;5.94;;;
1527183900;0.75;51.8;0.81;1011.67;57.65;6.22;11;4.42;;;
1527184200;0.75;51.8;0.81;1011.7;57.5;6.22;341;3.75;;;
1527184500;0.75;51.79;0.82;1011.73;57.35;6.22;309;4.34;;;
1527184800;0.75;51.79;0.82;1011.75;57.2;6.22;290;5.82;;;
1527185100;0.75;51.79;0.82;1011.78;57.2;6.22;291;5.42;;;
1527185400;0.75;51.79;0.82;1011.8;57.2;6.22;293;5.02;;;
1527185700;0.75;51.79;0.82;1011.82;57.2;6.22;294;4.63;;;
1527186000;0.75;51.79;0.82;1011.84;57.2;6.22;297;4.25;;;
1527186300;0.75;51.79;0.82;1011.86;57.2;6.22;299;3.87;;;
1527186600;0.75;51.79;0.82;1011.88;57.2;6.22;303;3.5;;;
1527186900;0.75;51.79;0.82;1011.9;57.2;6.22;307;3.15;;;
1527187200;0.75;51.79;0.82;1011.92;57.2;6.22;312;2.81;;;
1527187500;0.75;51.79;0.82;1011.94;57.2;6.22;318;2.51;;;
1527187800;0.75;51.79;0.82;1011.96;57.2;6.22;326;2.24;;;
1527188100;0.75;51.79;0.82;1011.98;57.2;6.22;335;2.02;;;
1527188400;0.75;51.79;0.82;1012;57.2;6.22;347;1.87;;;
1527188700;0.75;51.79;0.82;1012.01;57.2;6.22;337;2.08;;;
1527189000;0.75;51.79;0.82;1012.02;57.2;6.22;329;2.33;;;
1527189300;0.75;51.79;0.82;1012.03;57.2;6.22;323;2.62;;;
1527189600;0.75;51.79;0.82;1012.04;57.2;6.22;318;2.94;;;
1527189900;0.75;51.79;0.82;1012.05;57.2;6.22;314;3.27;;;
1527190200;0.75;51.79;0.82;1012.06;57.2;6.22;311;3.61;;;
1527190500;0.75;51.79;0.82;1012.07;57.2;6.22;308;3.97;;;
1527190800;0.75;51.79;0.82;1012.08;57.2;6.22;306;4.33;;;
1527191100;0.75;51.79;0.82;1012.09;57.2;6.22;304;4.7;;;
1527191400;0.75;51.79;0.82;1012.1;57.2;6.22;303;5.07;;;
1527191700;0.75;51.79;0.82;1012.11;57.2;6.22;301;5.44;;;
1527192000;0.75;51.79;0.82;1012.12;57.2;6.22;300;5.82;;;
1527192300;0.72;51.79;0.82;1012.12;57.2;6.22;305;5.36;;;
1527192600;0.7;51.79;0.82;1012.12;57.2;6.22;311;4.95;;;
1527192900;0.67;51.79;0.82;1012.12;57.2;6.22;318;4.6;;;
1527193200;0.65;51.79;0.82;1012.12;57.2;6.22;327;4.34;;;
1527193500;0.62;51.79;0.82;1012.12;57.2;6.22;336;4.17;;;
1527193800;0.59;51.79;0.82;1012.12;57.2;6.22;345;4.12;;;
1527194100;0.57;51.79;0.82;1012.12;57.2;6.22;354;4.17;;;
1527194400;0.54;51.79;0.82;1012.11;57.2;6.22;3;4.34;;;
1527194700;0.52;51.79;0.82;1012.11;57.2;6.22;12;4.6;;;
1527195000;0.49;51.79;0.82;1012.11;57.2;6.22;19;4.95;;;
1527195300;0.46;51.79;0.82;1012.11;57.2;6.22;25;5.36;;;
1527195600;0.44;51.79;0.82;1012.11;57.2;6.22;30;5.82;;;
1527195900;0.44;51.64;0.82;1012.1;57.2;6.22;33;5.48;;;
1527196200;0.44;51.5;0.81;1012.1;57.2;6.22;35;5.15;;;
1527196500;0.44;51.35;0.81;1012.09;57.2;6.22;39;4.84;;;
1527196800;0.44;51.2;0.8;1012.08;57.2;6.22;42;4.55;;;
1527197100;0.44;51.05;0.8;1012.07;57.2;6.22;46;4.27;;;
1527197400;0.44;50.9;0.79;1012.07;57.2;6.22;51;4.02;;;
1527197700;0.44;50.75;0.79;1012.06;57.2;6.22;56;3.8;;;
1527198000;0.44;50.6;0.79;1012.05;57.2;6.22;62;3.62;;;
1527198300;0.44;50.45;0.78;1012.04;57.2;6.22;69;3.48;;;
1527198600;0.44;50.3;0.78;1012.03;57.2;6.22;76;3.39;;;
1527198900;0.44;50.14;0.77;1012.03;57.2;6.22;83;3.35;;;
1527199200;0.44;49.99;0.77;1012.02;57.2;6.22;90;3.36;;;
1527199500;0.44;50.04;0.78;1012.01;56.75;6.22;93;2.71;;;
1527199800;0.44;50.07;0.8;1012;56.3;6.22;97;2.08;;;
1527200100;0.44;50.1;0.81;1011.99;55.85;6.22;105;1.47;;;
1527200400;0.44;50.12;0.82;1011.98;55.4;6.22;124;0.93;;;
1527200700;0.44;50.13;0.84;1011.97;54.94;6.22;170;0.66;;;
1527201000;0.44;50.14;0.85;1011.96;54.49;6.22;214;0.94;;;
1527201300;0.44;50.13;0.87;1011.95;54.04;6.22;232;1.49;;;
1527201600;0.44;50.12;0.88;1011.94;53.59;6.22;240;2.1;;;
1527201900;0.44;50.1;0.89;1011.93;53.14;6.22;245;2.74;;;
1527202200;0.44;50.07;0.91;1011.93;52.69;6.22;247;3.38;;;
1527202500;0.44;50.03;0.92;1011.92;52.24;6.22;249;4.03;;;
1527202800;0.44;49.99;0.94;1011.91;51.79;6.22;251;4.69;;;
1527203100;0.42;50.01;0.93;1011.9;52.09;6.22;246;4.05;;;
1527203400;0.4;50.03;0.92;1011.9;52.39;6.22;241;3.45;;;
1527203700;0.38;50.04;0.91;1011.89;52.69;6.22;233;2.89;;;
1527204000;0.35;50.05;0.9;1011.89;53;6.22;221;2.42;;;
1527204300;0.33;50.05;0.89;1011.88;53.3;6.22;205;2.09;;;
1527204600;0.31;50.06;0.88;1011.88;53.6;6.22;185;1.96;;;
1527204900;0.29;50.05;0.87;1011.87;53.9;6.22;165;2.09;;;
1527205200;0.27;50.05;0.86;1011.87;54.2;6.22;149;2.42;;;
1527205500;0.25;50.04;0.85;1011.86;54.5;6.22;138;2.89;;;
1527205800;0.23;50.03;0.84;1011.86;54.8;6.22;130;3.45;;;
1527206100;0.21;50.01;0.83;1011.85;55.1;6.22;124;4.05;;;
1527206400;0.19;49.99;0.82;1011.85;55.4;6.22;120;4.69;;;
1527206700;0.21;49.84;0.82;1011.85;55.25;6.22;114;4.76;;;
1527207000;0.23;49.69;0.82;1011.85;55.1;6.22;108;4.88;;;
1527207300;0.25;49.54;0.82;1011.86;54.95;6.22;102;5.06;;;
1527207600;0.27;49.39;0.82;1011.86;54.8;6.22;97;5.28;;;
1527207900;0.29;49.25;0.82;1011.86;54.65;6.22;93;5.53;;;
1527208200;0.31;49.1;0.82;1011.87;54.5;6.22;88;5.82;;;
1527208500;0.33;48.95;0.82;1011.87;54.35;6.22;84;6.14;;;
1527208800;0.35;48.8;0.82;1011.87;54.2;6.22;81;6.49;;;
1527209100;0.38;48.65;0.82;1011.88;54.05;6.22;78;6.85;;;
1527209400;0.4;48.5;0.82;1011.88;53.9;6.22;75;7.24;;;
1527209700;0.42;48.35;0.82;1011.89;53.75;6.22;73;7.63;;;
1527210000;0.44;48.2;0.82;1011.89;53.59;6.22;71;8.05;;;
1527210300;0.44;48.06;0.82;1011.9;53.29;6.22;68;7.63;;;
1527210600;0.44;47.92;0.83;1011.92;52.99;6.22;66;7.22;;;
1527210900;0.44;47.77;0.83;1011.93;52.69;6.22;63;6.83;;;
1527211200;0.44;47.62;0.84;1011.94;52.39;6.22;60;6.46;;;
1527211500;0.44;47.48;0.84;1011.96;52.09;6.22;56;6.11;;;
1527211800;0.44;47.33;0.85;1011.97;51.79;6.22;52;5.79;;;
1527212100;0.44;47.18;0.85;1011.98;51.49;6.22;48;5.5;;;
1527212400;0.44;47.02;0.86;1012;51.19;6.22;43;5.24;;;
1527212700;0.44;46.87;0.86;1012.01;50.89;6.22;38;5.03;;;
1527213000;0.44;46.72;0.87;1012.03;50.59;6.22;32;4.86;;;
1527213300;0.44;46.56;0.87;1012.04;50.29;6.22;26;4.75;;;
1527213600;0.44;46.41;0.87;1012.05;48.4;6.22;20;4.69;;;
1527213900;0.44;46.41;0.87;1012.08;48.48;6.22;18;4.56;;;
1527214200;0.44;46.41;0.87;1012.1;48.56;6.22;17;4.44;;;
1527214500;0.44;46.41;0.87;1012.12;48.64;6.22;16;4.31;;;
1527214800;0.44;46.41;0.87;1012.14;48.72;6.22;14;4.2;;;
1527215100;0.44;46.41;0.87;1012.16;48.8;6.22;13;4.08;;;
1527215400;0.44;46.41;0.87;1012.19;48.88;6.22;11;3.97;;;
1527215700;0.44;46.41;0.87;1012.21;48.96;6.22;10;3.86;;;
1527216000;0.44;46.41;0.87;1012.23;49.04;6.22;8;3.75;;;
1527216300;0.44;46.41;0.87;1012.25;49.12;6.22;6;3.64;;;
1527216600;0.44;46.41;0.87;1012.27;49.2;6.22;4;3.54;;;
1527216900;0.44;46.41;0.87;1012.3;49.28;6.22;2;3.45;;;
1527217200;0.44;46.41;0.87;1012.32;49.35;6.22;0;3.36;;;
1527217500;0.44;46.56;0.87;1012.34;50.29;6.22;359;3.15;;;
1527217800;0.44;46.72;0.87;1012.37;50.59;6.22;359;2.93;;;
1527218100;0.44;46.87;0.86;1012.39;50.89;6.22;358;2.72;;;
1527218400;0.44;47.02;0.86;1012.42;51.19;6.22;357;2.51;;;
1527218700;0.44;47.18;0.85;1012.44;51.49;6.22;356;2.3;;;
1527219000;0.44;47.33;0.85;1012.47;51.79;6.22;355;2.09;;;
1527219300;0.44;47.48;0.84;1012.49;52.09;6.22;354;1.88;;;
1527219600;0.44;47.62;0.84;1012.52;52.39;6.22;352;1.67;;;
1527219900;0.44;47.77;0.83;1012.55;52.69;6.22;349;1.46;;;
1527220200;0.44;47.92;0.83;1012.57;52.99;6.22;346;1.26;;;
1527220500;0.44;48.06;0.82;1012.6;53.29;6.22;342;1.06;;;
1527220800;0.44;48.2;0.82;1012.62;53.59;6.22;336;0.87;;;
1527221100;0.44;48.25;0.81;1012.64;54.04;6.22;336;0.87;;;
1527221400;0.44;48.28;0.79;1012.67;54.49;6.22;336;0.88;;;
1527221700;0.44;48.31;0.78;1012.69;54.95;6.22;335;0.88;;;
1527222000;0.44;48.33;0.77;1012.71;55.4;6.22;335;0.88;;;
1527222300;0.44;48.34;0.76;1012.73;55.85;6.22;335;0.88;;;
1527222600;0.44;48.35;0.75;1012.75;56.3;6.22;335;0.88;;;
1527222900;0.44;48.34;0.73;1012.77;56.75;6.22;334;0.88;;;
1527223200;0.44;48.33;0.72;1012.8;57.2;6.22;334;0.88;;;
1527223500;0.44;48.31;0.71;1012.82;57.65;6.22;334;0.89;;;
1527223800;0.44;48.29;0.7;1012.84;58.1;6.22;334;0.89;;;
1527224100;0.44;48.25;0.69;1012.86;58.55;6.22;334;0.89;;;
1527224400;0.44;48.2;0.67;1012.88;59;6.22;333;0.89;;;
1527224700;0.44;48.2;0.67;1012.9;59;6.22;325;1.06;;;
1527225000;0.44;48.2;0.67;1012.91;59;6.22;319;1.25;;;
1527225300;0.44;48.2;0.67;1012.92;59;6.22;315;1.44;;;
1527225600;0.44;48.2;0.67;1012.93;59;6.22;311;1.65;;;
1527225900;0.44;48.2;0.67;1012.94;59;6.22;309;1.85;;;
1527226200;0.44;48.2;0.67;1012.96;59;6.22;307;2.07;;;
1527226500;0.44;48.2;0.67;1012.97;59;6.22;305;2.28;;;
1527226800;0.44;48.2;0.67;1012.98;59;6.22;304;2.49;;;
1527227100;0.44;48.2;0.67;1012.99;59;6.22;303;2.71;;;
1527227400;0.44;48.2;0.67;1013;59;6.22;302;2.92;;;
1527227700;0.44;48.2;0.67;1013.01;59;6.22;301;3.14;;;
1527228000;0.44;48.2;0.67;1013.03;59;6.22;300;3.36;;;
1527228300;0.44;48.66;0.67;1013.02;59.6;6.22;295;3.04;;;
1527228600;0.44;49.11;0.67;1013.02;60.2;6.22;288;2.75;;;
1527228900;0.44;49.56;0.66;1013.02;60.8;6.22;281;2.51;;;
1527229200;0.44;50.01;0.66;1013.01;61.4;6.22;272;2.31;;;
1527229500;0.44;50.47;0.66;1013.01;62;6.22;261;2.19;;;
1527229800;0.44;50.91;0.66;1013.01;62.6;6.22;250;2.15;;;
1527230100;0.44;51.36;0.65;1013;63.2;6.22;238;2.19;;;
1527230400;0.44;51.81;0.65;1013;63.8;6.22;228;2.31;;;
1527230700;0.44;52.25;0.65;1013;64.4;6.22;219;2.51;;;
1527231000;0.44;52.7;0.64;1012.99;65;6.22;211;2.75;;;
1527231300;0.44;53.14;0.64;1012.99;65.61;6.22;205;3.04;;;
1527231600;0.44;53.58;0.64;1012.99;66.21;6.22;200;3.36;;;
1527231900;0.46;53.58;0.64;1012.97;66.21;6.22;205;3.29;;;
1527232200;0.49;53.58;0.64;1012.95;66.21;6.22;211;3.26;;;
1527232500;0.52;53.58;0.64;1012.93;66.21;6.22;218;3.27;;;
1527232800;0.54;53.58;0.64;1012.91;66.21;6.22;224;3.31;;;
1527233100;0.57;53.58;0.64;1012.89;66.21;6.22;229;3.39;;;
1527233400;0.59;53.58;0.64;1012.87;66.21;6.22;235;3.5;;;
1527233700;0.62;53.58;0.64;1012.85;66.21;6.22;240;3.64;;;
1527234000;0.65;53.58;0.64;1012.83;66.21;6.22;245;3.81;;;
1527234300;0.67;53.58;0.64;1012.81;66.21;6.22;249;4;;;
1527234600;0.7;53.58;0.64;1012.79;66.21;6.22;253;4.21;;;
1527234900;0.72;53.58;0.64;1012.77;66.21;6.22;256;4.44;;;
1527235200;0.75;53.58;0.64;1012.75;66.21;6.22;260;4.69;;;
1527235500;0.75;53.85;0.64;1012.72;66.25;6.22;261;4.96;;;
1527235800;0.75;54.11;0.65;1012.68;66.3;6.22;262;5.23;;;
1527236100;0.75;54.36;0.65;1012.65;66.35;6.22;263;5.5;;;
1527236400;0.75;54.62;0.66;1012.62;66.39;6.22;264;5.78;;;
1527236700;0.75;54.88;0.66;1012.58;66.44;6.22;265;6.06;;;
1527237000;0.75;55.13;0.67;1012.55;66.49;6.22;266;6.34;;;
1527237300;0.75;55.38;0.67;1012.51;66.53;6.22;267;6.62;;;
1527237600;0.75;55.63;0.68;1012.48;66.58;6.22;268;6.91;;;
1527237900;0.75;55.89;0.68;1012.45;66.63;6.22;268;7.19;;;
1527238200;0.75;56.13;0.69;1012.41;66.67;6.22;269;7.47;;;
1527238500;0.75;56.38;0.69;1012.38;66.72;6.22;269;7.76;;;
1527238800;0.75;56.63;0.7;1012.34;66.77;6.22;270;8.05;;;
1527239100;0.75;56.57;0.69;1012.3;67.17;6.22;277;7.27;;;
1527239400;0.75;56.51;0.68;1012.26;67.57;6.22;285;6.61;;;
1527239700;0.75;56.44;0.67;1012.22;67.98;6.22;294;6.11;;;
1527240000;0.75;56.36;0.65;1012.17;68.38;6.22;305;5.82;;;
1527240300;0.75;56.27;0.64;1012.13;68.79;6.22;317;5.75;;;
1527240600;0.75;56.17;0.63;1012.09;69.19;6.22;329;5.93;;;
1527240900;0.75;56.07;0.62;1012.05;69.59;6.22;339;6.32;;;
1527241200;0.75;55.95;0.61;1012;70;6.22;348;6.9;;;
1527241500;0.75;55.83;0.6;1011.96;70.4;6.22;355;7.61;;;
1527241800;0.75;55.69;0.59;1011.92;70.8;6.22;2;8.44;;;
1527242100;0.75;55.54;0.58;1011.88;71.21;6.22;6;9.34;;;
1527242400;0.75;55.39;0.57;1011.83;71.61;6.22;11;10.29;;;
1527242700;0.75;55.12;0.56;1011.79;71.76;6.22;11;10.28;;;
1527243000;0.75;54.85;0.55;1011.75;71.91;6.22;12;10.27;;;
1527243300;0.75;54.57;0.54;1011.7;72.06;6.22;13;10.27;;;
1527243600;0.75;54.29;0.53;1011.66;72.2;6.22;13;10.26;;;
1527243900;0.75;54;0.53;1011.62;72.35;6.22;14;10.26;;;
1527244200;0.75;53.7;0.52;1011.57;72.5;6.22;15;10.26;;;
1527244500;0.75;53.4;0.51;1011.53;72.65;6.22;16;10.26;;;
1527244800;0.75;53.09;0.5;1011.49;72.79;6.22;17;10.26;;;
1527245100;0.75;52.77;0.49;1011.44;72.94;6.22;17;10.27;;;
1527245400;0.75;52.44;0.48;1011.4;73.09;6.22;18;10.27;;;
1527245700;0.75;52.11;0.48;1011.36;73.24;6.22;19;10.28;;;
1527246000;0.75;51.77;0.47;1011.32;73.39;6.22;20;10.29;;;
1527246300;0.72;51.64;0.46;1011.28;73.54;6.22;18;10.16;;;
1527246600;0.7;51.5;0.46;1011.24;73.69;6.22;17;10.03;;;
1527246900;0.67;51.36;0.45;1011.21;73.84;6.22;15;9.91;;;
1527247200;0.65;51.22;0.45;1011.17;73.99;6.22;14;9.8;;;
1527247500;0.62;51.07;0.44;1011.14;74.14;6.22;12;9.7;;;
1527247800;0.59;50.92;0.44;1011.1;74.29;6.22;10;9.6;;;
1527248100;0.57;50.77;0.43;1011.07;74.44;6.22;9;9.51;;;
1527248400;0.54;50.62;0.43;1011.03;74.59;6.22;7;9.43;;;
1527248700;0.52;50.46;0.43;1010.99;74.74;6.22;5;9.35;;;
1527249000;0.49;50.3;0.42;1010.96;74.89;6.22;4;9.29;;;
1527249300;0.46;50.13;0.42;1010.92;75.04;6.22;2;9.23;;;
1527249600;0.44;49.97;0.41;1010.89;75.19;6.22;0;9.18;;;
1527249900;0.44;49.83;0.41;1010.86;75.34;6.22;1;8.45;;;
1527250200;0.44;49.7;0.4;1010.84;75.49;6.22;3;7.73;;;
1527250500;0.44;49.56;0.4;1010.82;75.64;6.22;5;7.01;;;
1527250800;0.44;49.42;0.4;1010.8;75.79;6.22;7;6.3;;;
1527251100;0.44;49.27;0.39;1010.78;75.94;6.22;10;5.61;;;
1527251400;0.44;49.13;0.39;1010.76;76.09;6.22;14;4.93;;;
1527251700;0.44;48.98;0.38;1010.73;76.24;6.22;19;4.29;;;
1527252000;0.44;48.82;0.38;1010.71;76.39;6.22;26;3.69;;;
1527252300;0.44;48.67;0.37;1010.69;76.54;6.22;35;3.16;;;
1527252600;0.44;48.51;0.37;1010.67;76.69;6.22;48;2.74;;;
1527252900;0.44;48.34;0.37;1010.65;76.84;6.22;63;2.49;;;
1527253200;0.44;48.18;0.36;1010.63;76.99;6.22;81;2.46;;;
1527253500;0.45;48.62;0.37;1010.62;76.83;6.22;69;1.9;;;
1527253800;0.47;49.04;0.38;1010.62;76.67;6.22;48;1.48;;;
1527254100;0.48;49.46;0.39;1010.61;76.5;6.22;19;1.36;;;
1527254400;0.49;49.86;0.39;1010.61;76.34;6.22;352;1.6;;;
1527254700;0.51;50.26;0.4;1010.6;76.17;6.22;335;2.08;;;
1527255000;0.52;50.64;0.41;1010.6;76.01;6.22;325;2.68;;;
1527255300;0.54;51.02;0.42;1010.59;75.85;6.22;319;3.33;;;
1527255600;0.55;51.38;0.43;1010.59;75.68;6.22;314;4;;;
1527255900;0.57;51.74;0.43;1010.58;75.52;6.22;311;4.69;;;
1527256200;0.58;52.08;0.44;1010.58;75.35;6.22;309;5.39;;;
1527256500;0.59;52.42;0.45;1010.57;75.19;6.22;307;6.1;;;
1527256800;0.61;52.75;0.46;1010.57;75.03;6.22;306;6.81;;;
1527257100;0.62;52.57;0.47;1010.58;74.29;6.22;324;6.39;;;
1527257400;0.63;52.39;0.48;1010.59;73.56;6.22;342;6.6;;;
1527257700;0.64;52.19;0.48;1010.61;72.82;6.22;357;7.4;;;
1527258000;0.66;51.98;0.49;1010.62;72.09;6.22;9;8.61;;;
1527258300;0.67;51.76;0.5;1010.63;71.35;6.22;17;10.1;;;
1527258600;0.68;51.53;0.51;1010.64;70.62;6.22;24;11.76;;;
1527258900;0.69;51.29;0.52;1010.65;69.88;6.22;28;13.52;;;
1527259200;0.7;51.05;0.53;1010.67;69.15;6.22;32;15.35;;;
1527259500;0.71;50.79;0.53;1010.68;68.41;6.22;35;17.23;;;
1527259800;0.73;50.53;0.54;1010.69;67.68;6.22;37;19.15;;;
1527260100;0.74;50.26;0.55;1010.7;66.94;6.22;39;21.08;;;
1527260400;0.75;49.98;0.56;1010.71;66.21;6.22;41;23.04;;;
1527260700;0.75;50.4;0.58;1010.74;65.76;6.22;39;21.51;;;
1527261000;0.75;50.8;0.59;1010.76;65.31;6.22;37;20.01;;;
1527261300;0.75;51.17;0.61;1010.79;64.85;6.22;34;18.54;;;
1527261600;0.75;51.51;0.63;1010.81;64.4;6.22;32;17.1;;;
1527261900;0.75;51.84;0.65;1010.84;63.95;6.22;28;15.71;;;
1527262200;0.75;52.14;0.67;1010.86;63.5;6.22;24;14.38;;;
1527262500;0.75;52.43;0.68;1010.88;63.05;6.22;20;13.13;;;
1527262800;0.75;52.7;0.7;1010.91;62.6;6.22;14;11.98;;;
1527263100;0.75;52.95;0.72;1010.93;62.15;6.22;8;10.97;;;
1527263400;0.75;53.18;0.74;1010.96;61.7;6.22;0;10.13;;;
1527263700;0.75;53.39;0.75;1010.98;61.25;6.22;351;9.53;;;
1527264000;0.75;53.59;0.77;1011;60.8;6.22;341;9.18;;;
1527264300;0.75;53.6;0.77;1011.03;60.95;6.22;346;8.46;;;
1527264600;0.75;53.6;0.76;1011.06;61.1;6.22;353;7.84;;;
1527264900;0.75;53.6;0.76;1011.09;61.25;6.22;1;7.35;;;
